"seqnames"	"start"	"end"	"width"	"strand"	"rep1_overlap"	"rep2_overlap"	"rep3_overlap"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"SYMBOL"	"GENENAME"
"16"	21872808	21872808	1	"-"	FALSE	TRUE	TRUE	"Intron (ENST00000543449/ENSG00000185864, intron 2 of 3)"	16	21857297	21866308	9012	2	"ENSG00000185864"	"ENST00000544693"	-6500	"440345"	"NPIPB4"	"nuclear pore complex interacting protein family member B4"
"16"	22195796	22195796	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	16	22206278	22288738	82461	1	"ENSG00000103319"	"ENST00000263026"	-10482	"29904"	"EEF2K"	"eukaryotic elongation factor 2 kinase"
"16"	29009327	29009367	41	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	16	28989140	28990778	1639	2	"ENSG00000261552"	"ENST00000561471"	-18589	NA	NA	NA
"16"	29418475	29418475	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	16	29381354	29404029	22676	2	"ENSG00000254206"	"ENST00000524087"	-14446	"728888"	"NPIPB11"	"nuclear pore complex interacting protein family member B11"
"16"	30919090	30919091	2	"-"	TRUE	TRUE	FALSE	"Distal Intergenic"	16	30923055	30925931	2877	1	"ENSG00000099364"	"ENST00000562798"	-3965	"54620"	"FBXL19"	"F-box and leucine rich repeat protein 19"
"16"	57683143	57683143	1	"-"	TRUE	FALSE	TRUE	"Intron (ENST00000333493/ENSG00000182885, intron 8 of 11)"	16	57679798	57688916	9119	1	"ENSG00000182885"	"ENST00000569977"	3345	"222487"	"ADGRG3"	"adhesion G protein-coupled receptor G3"
"16"	67811119	67811123	5	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000415766/ENSG00000102904, intron 1 of 13)"	16	67807295	67825293	17999	1	"ENSG00000102904"	"ENST00000562321"	3828	"55815"	"TSNAXIP1"	"translin associated factor X interacting protein 1"
"16"	79845881	79845881	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	16	79798050	79827150	29101	2	"ENSG00000261082"	"ENST00000567966"	-18731	NA	NA	NA
"16"	84729097	84729097	1	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000219473/ENSG00000103194, intron 1 of 13)"	16	84733138	84744780	11643	1	"ENSG00000103194"	"ENST00000566512"	-4041	"9100"	"USP10"	"ubiquitin specific peptidase 10"
"16"	89283864	89283864	1	"-"	TRUE	TRUE	TRUE	"3' UTR"	16	89277478	89279716	2239	2	"ENSG00000167522"	"ENST00000623388"	-4148	"29123"	"ANKRD11"	"ankyrin repeat domain 11"
"17"	5024062	5024062	1	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000320785/ENSG00000129250, exon 23 of 23)"	17	5019214	5020093	880	2	"ENSG00000227495"	"ENST00000438266"	-3969	"102724009"	"KIF1C-AS1"	"KIF1C antisense RNA 1"
"17"	5024171	5024181	11	"+"	FALSE	TRUE	TRUE	"3' UTR"	17	5019214	5020093	880	2	"ENSG00000227495"	"ENST00000438266"	-4078	"102724009"	"KIF1C-AS1"	"KIF1C antisense RNA 1"
"17"	30185019	30185019	1	"+"	TRUE	TRUE	TRUE	"3' UTR"	17	30198476	30203682	5207	2	"ENSG00000108576"	"ENST00000578609"	18663	"6532"	"SLC6A4"	"solute carrier family 6 member 4"
"17"	31550065	31550065	1	"+"	FALSE	TRUE	TRUE	"Distal Intergenic"	17	31559996	31560083	88	1	"ENSG00000207614"	"ENST00000384882"	-9931	"406968"	"MIR193A"	"microRNA 193a"
"17"	39204137	39204165	29	"+"	TRUE	TRUE	FALSE	"Exon (ENST00000225430/ENSG00000108298, exon 5 of 6)"	17	39201132	39203079	1948	1	"ENSG00000108298"	"ENST00000585199"	3005	"6143"	"RPL19"	"ribosomal protein L19"
"17"	39533673	39533673	1	"+"	TRUE	FALSE	TRUE	"3' UTR"	17	39529882	39531844	1963	1	"ENSG00000167258"	"ENST00000584336"	3791	"51755"	"CDK12"	"cyclin dependent kinase 12"
"17"	40135243	40135243	1	"+"	TRUE	TRUE	TRUE	"3' UTR"	17	40131991	40136118	4128	1	"ENSG00000188895"	"ENST00000580086"	3252	"339287"	"MSL1"	"MSL complex subunit 1"
"17"	42309402	42309402	1	"+"	FALSE	TRUE	TRUE	"Exon (ENST00000345506/ENSG00000126561, exon 19 of 20)"	17	42306170	42309686	3517	1	"ENSG00000126561"	"ENST00000587646"	3232	"6776"	"STAT5A"	"signal transducer and activator of transcription 5A"
"17"	42311441	42311442	2	"+"	TRUE	TRUE	TRUE	"3' UTR"	17	42306170	42309686	3517	1	"ENSG00000126561"	"ENST00000587646"	5271	"6776"	"STAT5A"	"signal transducer and activator of transcription 5A"
"17"	43315911	43315916	6	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	17	43224353	43305397	81045	2	"ENSG00000236383"	"ENST00000615433"	-10514	"100874261"	"CCDC200"	"coiled-coil domain containing 200"
"17"	74914015	74914018	4	"+"	TRUE	TRUE	TRUE	"Downstream (2-3kb)"	17	74916083	74923255	7173	2	"ENSG00000182040"	"ENST00000614341"	9237	"124590"	"USH1G"	"USH1 protein network component sans"
"17"	3924102	3924102	1	"-"	TRUE	TRUE	TRUE	"3' UTR"	17	3925047	3928620	3574	2	"ENSG00000074370"	"ENST00000574999"	4518	"489"	"ATP2A3"	"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3"
"17"	6940404	6940404	1	"-"	TRUE	FALSE	TRUE	"Intron (ENST00000574183/ENSG00000262943, intron 1 of 1)"	17	6927472	6928191	720	2	"ENSG00000262503"	"ENST00000572223"	-12213	NA	NA	NA
"17"	7100246	7100246	1	"-"	TRUE	TRUE	FALSE	"Distal Intergenic"	17	7101575	7114240	12666	2	"ENSG00000161944"	"ENST00000446679"	13994	"433"	"ASGR2"	"asialoglycoprotein receptor 2"
"17"	8024578	8024578	1	"-"	TRUE	TRUE	FALSE	"Distal Intergenic"	17	8013327	8016378	3052	2	"ENSG00000279174"	"ENST00000623126"	-8200	NA	NA	NA
"17"	29711027	29711039	13	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000269033/ENSG00000141298, intron 2 of 14)"	17	29716279	29716685	407	2	"ENSG00000240531"	"ENST00000493028"	5658	NA	NA	NA
"17"	41678768	41678775	8	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	17	41688885	41692668	3784	1	"ENSG00000173812"	"ENST00000469257"	-10117	"10209"	"EIF1"	"eukaryotic translation initiation factor 1"
"17"	41755131	41755131	1	"-"	TRUE	TRUE	TRUE	"3' UTR"	17	41758172	41763077	4906	2	"ENSG00000173801"	"ENST00000585793"	7946	"3728"	"JUP"	"junction plakoglobin"
"17"	44398191	44398191	1	"-"	TRUE	TRUE	TRUE	"3' UTR"	17	44372181	44389649	17469	2	"ENSG00000005961"	"ENST00000262407"	-8542	"3674"	"ITGA2B"	"integrin subunit alpha 2b"
"17"	48076903	48076903	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000393408/ENSG00000108468, exon 2 of 5)"	17	48066704	48067293	590	2	"ENSG00000278765"	"ENST00000614061"	-9610	NA	NA	NA
"17"	48360930	48360933	4	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000336915/ENSG00000141293, intron 3 of 12)"	17	48137229	48346005	208777	2	"ENSG00000141293"	"ENST00000581400"	-14928	"8631"	"SKAP1"	"src kinase associated phosphoprotein 1"
"17"	50141280	50141280	1	"-"	TRUE	TRUE	FALSE	"Exon (ENST00000612501/ENSG00000108819, exon 4 of 10)"	17	50139460	50145152	5693	2	"ENSG00000108819"	"ENST00000513579"	3872	"84687"	"PPP1R9B"	"protein phosphatase 1 regulatory subunit 9B"
"17"	58659303	58659306	4	"-"	TRUE	FALSE	TRUE	"Intron (ENST00000389934/ENSG00000121101, intron 1 of 32)"	17	58666537	58666697	161	2	"ENSG00000199426"	"ENST00000362556"	7394	NA	NA	NA
"17"	68019972	68019974	3	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	17	68035708	68042209	6502	1	"ENSG00000182481"	"ENST00000583269"	-15736	"3838"	"KPNA2"	"karyopherin subunit alpha 2"
"18"	662145	662145	1	"+"	TRUE	TRUE	FALSE	"Intron (ENST00000323274/ENSG00000176890, intron 2 of 6)"	18	649620	658340	8721	2	"ENSG00000176912"	"ENST00000323813"	-3805	"494514"	"TYMSOS"	"TYMS opposite strand"
"18"	662220	662220	1	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000323274/ENSG00000176890, exon 3 of 7)"	18	649620	658340	8721	2	"ENSG00000176912"	"ENST00000323813"	-3880	"494514"	"TYMSOS"	"TYMS opposite strand"
"18"	662272	662294	23	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000323274/ENSG00000176890, exon 3 of 7)"	18	649620	658340	8721	2	"ENSG00000176912"	"ENST00000323813"	-3932	"494514"	"TYMSOS"	"TYMS opposite strand"
"18"	10589263	10589292	30	"+"	TRUE	TRUE	FALSE	"Distal Intergenic"	18	10594590	10604798	10209	1	"ENSG00000265728"	"ENST00000579385"	-5298	NA	NA	NA
"18"	21622774	21622794	21	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000579618/ENSG00000167088, exon 2 of 4)"	18	21630138	21633524	3387	1	"ENSG00000167088"	"ENST00000577906"	-7344	"6632"	"SNRPD1"	"small nuclear ribonucleoprotein D1 polypeptide"
"18"	55733066	55733071	6	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000654829/ENSG00000267284, intron 2 of 8)"	18	55721396	55784944	63549	1	"ENSG00000267284"	"ENST00000587346"	11670	NA	NA	NA
"18"	66622054	66622056	3	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	18	66504812	66604138	99327	2	"ENSG00000071991"	"ENST00000579658"	-17916	"28513"	"CDH19"	"cadherin 19"
"18"	3624368	3624368	1	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000400147/ENSG00000170579, intron 4 of 9)"	18	3603738	3608336	4599	1	"ENSG00000262001"	"ENST00000572856"	20630	NA	NA	NA
"18"	30175966	30176028	63	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	18	30290161	30414073	123913	1	"ENSG00000286605"	"ENST00000657542"	-114195	NA	NA	NA
"18"	59355387	59355388	2	"-"	TRUE	FALSE	TRUE	"Exon (ENST00000251047/ENSG00000074695, exon 3 of 13)"	18	59345971	59351589	5619	2	"ENSG00000074695"	"ENST00000587940"	-3799	"3998"	"LMAN1"	"lectin, mannose binding 1"
"19"	4422645	4422645	1	"+"	FALSE	TRUE	TRUE	"Exon (ENST00000301280/ENSG00000167670, exon 5 of 15)"	19	4418029	4429516	11488	1	"ENSG00000167670"	"ENST00000585371"	4616	"10036"	"CHAF1A"	"chromatin assembly factor 1 subunit A"
"19"	14228123	14228123	1	"+"	FALSE	TRUE	TRUE	"Distal Intergenic"	19	14217493	14219605	2113	1	"ENSG00000287254"	"ENST00000661911"	10630	NA	NA	NA
"19"	14443492	14443492	1	"+"	FALSE	TRUE	TRUE	"5' UTR"	19	14440373	14441434	1062	1	"ENSG00000123143"	"ENST00000592794"	3119	"5585"	"PKN1"	"protein kinase N1"
"19"	18291803	18291803	1	"+"	TRUE	FALSE	TRUE	"Distal Intergenic"	19	18285343	18285495	153	2	"ENSG00000241464"	"ENST00000467018"	-6308	NA	NA	NA
"19"	18367347	18367391	45	"+"	TRUE	TRUE	FALSE	"3' UTR"	19	18374731	18386208	11478	1	"ENSG00000130513"	"ENST00000597765"	-7340	"9518"	"GDF15"	"growth differentiation factor 15"
"19"	19534118	19534145	28	"+"	TRUE	TRUE	FALSE	"3' UTR"	19	19538248	19546659	8412	1	"ENSG00000160161"	"ENST00000586018"	-4103	"148113"	"CILP2"	"cartilage intermediate layer protein 2"
"19"	30538924	30538927	4	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000585628/ENSG00000198597, intron 5 of 5)"	19	30549346	30713538	164193	1	"ENSG00000198597"	"ENST00000592773"	-10419	"9745"	"ZNF536"	"zinc finger protein 536"
"19"	45518017	45518018	2	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000245932/ENSG00000125753, exon 3 of 13)"	19	45522556	45526332	3777	1	"ENSG00000125753"	"ENST00000588482"	-4538	"7408"	"VASP"	"vasodilator stimulated phosphoprotein"
"19"	47907680	47907680	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	19	47870467	47886315	15849	2	"ENSG00000105398"	"ENST00000222002"	-21365	"6822"	"SULT2A1"	"sulfotransferase family 2A member 1"
"19"	47918431	47918431	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	19	47870467	47886315	15849	2	"ENSG00000105398"	"ENST00000222002"	-32116	"6822"	"SULT2A1"	"sulfotransferase family 2A member 1"
"19"	47934183	47934183	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	19	47870467	47886315	15849	2	"ENSG00000105398"	"ENST00000222002"	-47868	"6822"	"SULT2A1"	"sulfotransferase family 2A member 1"
"19"	47944924	47944924	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	19	47968046	47992170	24125	2	"ENSG00000188334"	"ENST00000344839"	47246	"100131137"	"BSPH1"	"binder of sperm protein homolog 1"
"19"	47946854	47946862	9	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	19	47968046	47992170	24125	2	"ENSG00000188334"	"ENST00000344839"	45308	"100131137"	"BSPH1"	"binder of sperm protein homolog 1"
"19"	47950298	47950298	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	19	47968046	47992170	24125	2	"ENSG00000188334"	"ENST00000344839"	41872	"100131137"	"BSPH1"	"binder of sperm protein homolog 1"
"19"	48399097	48399097	1	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000263269/ENSG00000105464, intron 2 of 12)"	19	48394875	48444931	50057	1	"ENSG00000105464"	"ENST00000263269"	4222	"2906"	"GRIN2D"	"glutamate ionotropic receptor NMDA type subunit 2D"
"19"	49653189	49653189	1	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000360565/ENSG00000126461, exon 7 of 11)"	19	49659575	49661003	1429	2	"ENSG00000126456"	"ENST00000596644"	7814	"3661"	"IRF3"	"interferon regulatory factor 3"
"19"	49653260	49653260	1	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000360565/ENSG00000126461, exon 7 of 11)"	19	49659575	49661003	1429	2	"ENSG00000126456"	"ENST00000596644"	7743	"3661"	"IRF3"	"interferon regulatory factor 3"
"19"	51549776	51549819	44	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	19	51560122	51560590	469	2	"ENSG00000269130"	"ENST00000595339"	10771	NA	NA	NA
"19"	10177294	10177294	1	"-"	FALSE	TRUE	TRUE	"3' UTR"	19	10177319	10180381	3063	2	"ENSG00000130816"	"ENST00000590619"	3087	"1786"	"DNMT1"	"DNA methyltransferase 1"
"19"	28544689	28544710	22	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000592347/ENSG00000283403, intron 5 of 9)"	19	28437060	28535277	98218	2	"ENSG00000267243"	"ENST00000593065"	-9433	NA	NA	NA
"19"	40169695	40169695	1	"-"	FALSE	TRUE	TRUE	"Distal Intergenic"	19	40191426	40215575	24150	1	"ENSG00000130758"	"ENST00000253055"	-21731	"4294"	"MAP3K10"	"mitogen-activated protein kinase kinase kinase 10"
"19"	44562830	44562834	5	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000455455/ENSG00000230666, intron 1 of 3)"	19	44537058	44556917	19860	2	"ENSG00000230666"	"ENST00000446628"	-5917	"388550"	"CEACAM22P"	"CEA cell adhesion molecule 22, pseudogene"
"19"	50099087	50099087	1	"-"	TRUE	FALSE	TRUE	"Distal Intergenic"	19	50075123	50075902	780	1	"ENSG00000267890"	"ENST00000600998"	23964	NA	NA	NA
"19"	50133862	50133862	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	19	50136859	50148230	11372	2	"ENSG00000287001"	"ENST00000660128"	14368	NA	NA	NA
"19"	50137327	50137327	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000660128/ENSG00000287001, exon 3 of 3)"	19	50136859	50148230	11372	2	"ENSG00000287001"	"ENST00000660128"	10903	NA	NA	NA
"19"	55503796	55503805	10	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000389623/ENSG00000179954, intron 12 of 13)"	19	55493891	55499973	6083	1	"ENSG00000179954"	"ENST00000589020"	9914	"284297"	"SSC5D"	"scavenger receptor cysteine rich family member with 5 domains"
"20"	4585817	4585817	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	20	4590993	4591300	308	2	"ENSG00000228210"	"ENST00000429405"	5483	NA	NA	NA
"20"	37732976	37732976	1	"+"	TRUE	TRUE	FALSE	"Exon (ENST00000405275/ENSG00000132792, exon 3 of 17)"	20	37744645	37872129	127485	1	"ENSG00000132792"	"ENST00000373473"	-11669	"56259"	"CTNNBL1"	"catenin beta like 1"
"20"	43699968	43699968	1	"+"	TRUE	TRUE	FALSE	"Exon (ENST00000396863/ENSG00000101057, exon 6 of 13)"	20	43726164	43726697	534	2	"ENSG00000124196"	"ENST00000373005"	26729	"149699"	"GTSF1L"	"gametocyte specific factor 1 like"
"20"	43702733	43702763	31	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000396863/ENSG00000101057, exon 7 of 13)"	20	43726164	43726697	534	2	"ENSG00000124196"	"ENST00000373005"	23934	"149699"	"GTSF1L"	"gametocyte specific factor 1 like"
"20"	44234828	44234828	1	"+"	TRUE	FALSE	TRUE	"Distal Intergenic"	20	44247099	44280917	33819	1	"ENSG00000124194"	"ENST00000617075"	-12271	"78997"	"GDAP1L1"	"ganglioside induced differentiation associated protein 1 like 1"
"20"	47201545	47201545	1	"+"	FALSE	TRUE	TRUE	"Distal Intergenic"	20	47166967	47167058	92	1	"ENSG00000264901"	"ENST00000584070"	34578	"100500814"	"MIR3616"	"microRNA 3616"
"20"	58619939	58619939	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	20	58634772	58635738	967	1	"ENSG00000268941"	"ENST00000598340"	-14833	"79160"	"LINC01711"	"long intergenic non-protein coding RNA 1711"
"20"	30580057	30580071	15	"-"	FALSE	TRUE	TRUE	"Distal Intergenic"	20	30545601	30551470	5870	1	"ENSG00000283443"	"ENST00000636528"	34470	NA	NA	NA
"20"	31665821	31665821	1	"-"	FALSE	TRUE	TRUE	"3' UTR"	20	31686216	31716825	30610	1	"ENSG00000236559"	"ENST00000412972"	-20395	NA	NA	NA
"20"	36046848	36046863	16	"-"	TRUE	FALSE	TRUE	"Exon (ENST00000565493/ENSG00000260032, exon 1 of 1)"	20	36045618	36051018	5401	2	"ENSG00000260032"	"ENST00000565493"	4170	"647979"	"NORAD"	"non-coding RNA activated by DNA damage"
"20"	44499797	44499797	1	"-"	TRUE	TRUE	FALSE	"3' UTR"	20	44496221	44504891	8671	2	"ENSG00000132824"	"ENST00000411544"	5094	"10955"	"SERINC3"	"serine incorporator 3"
"20"	53730382	53730382	1	"-"	TRUE	FALSE	TRUE	"Distal Intergenic"	20	53738728	53741797	3070	1	"ENSG00000287886"	"ENST00000663196"	-8346	NA	NA	NA
"21"	8216049	8216049	1	"+"	TRUE	FALSE	TRUE	"Intron (ENST00000623664/ENSG00000278996, intron 2 of 6)"	21	8212572	8212724	153	1	"ENSG00000278233"	"ENST00000612463"	3477	"109864281"	"RNA5-8SN2"	"RNA, 5.8S ribosomal N2"
"21"	8216127	8216202	76	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000623664/ENSG00000278996, intron 2 of 6)"	21	8212572	8212724	153	1	"ENSG00000278233"	"ENST00000612463"	3555	"109864281"	"RNA5-8SN2"	"RNA, 5.8S ribosomal N2"
"21"	8216266	8216273	8	"+"	TRUE	TRUE	FALSE	"Intron (ENST00000623664/ENSG00000278996, intron 2 of 6)"	21	8212572	8212724	153	1	"ENSG00000278233"	"ENST00000612463"	3694	"109864281"	"RNA5-8SN2"	"RNA, 5.8S ribosomal N2"
"21"	8216422	8216431	10	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000623664/ENSG00000278996, intron 2 of 6)"	21	8212572	8212724	153	1	"ENSG00000278233"	"ENST00000612463"	3850	"109864281"	"RNA5-8SN2"	"RNA, 5.8S ribosomal N2"
"21"	8216484	8216484	1	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000623664/ENSG00000278996, intron 2 of 6)"	21	8212572	8212724	153	1	"ENSG00000278233"	"ENST00000612463"	3912	"109864281"	"RNA5-8SN2"	"RNA, 5.8S ribosomal N2"
"21"	8216555	8216555	1	"+"	FALSE	TRUE	TRUE	"Intron (ENST00000623664/ENSG00000278996, intron 2 of 6)"	21	8212572	8212724	153	1	"ENSG00000278233"	"ENST00000612463"	3983	"109864281"	"RNA5-8SN2"	"RNA, 5.8S ribosomal N2"
"21"	8218755	8218767	13	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000623664/ENSG00000278996, intron 2 of 6)"	21	8212572	8212724	153	1	"ENSG00000278233"	"ENST00000612463"	6183	"109864281"	"RNA5-8SN2"	"RNA, 5.8S ribosomal N2"
"21"	8399064	8399083	20	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000623860/ENSG00000280441, intron 2 of 6)"	21	8395607	8395759	153	1	"ENSG00000275215"	"ENST00000613359"	3457	"109910381"	"RNA5-8SN3"	"RNA, 5.8S ribosomal N3"
"21"	8399224	8399230	7	"+"	TRUE	TRUE	FALSE	"Intron (ENST00000623860/ENSG00000280441, intron 2 of 6)"	21	8395607	8395759	153	1	"ENSG00000275215"	"ENST00000613359"	3617	"109910381"	"RNA5-8SN3"	"RNA, 5.8S ribosomal N3"
"21"	8401822	8401861	40	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000623860/ENSG00000280441, intron 2 of 6)"	21	8395607	8395759	153	1	"ENSG00000275215"	"ENST00000613359"	6215	"109910381"	"RNA5-8SN3"	"RNA, 5.8S ribosomal N3"
"21"	8401902	8401908	7	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000623860/ENSG00000280441, intron 2 of 6)"	21	8395607	8395759	153	1	"ENSG00000275215"	"ENST00000613359"	6295	"109910381"	"RNA5-8SN3"	"RNA, 5.8S ribosomal N3"
"21"	8815544	8815572	29	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000651312/ENSG00000286033, intron 1 of 2)"	21	8801362	8801880	519	2	"ENSG00000279213"	"ENST00000625014"	-13664	NA	NA	NA
"21"	21147157	21147162	6	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000400546/ENSG00000154654, intron 1 of 17)"	21	21223295	21226829	3535	2	"ENSG00000226771"	"ENST00000425058"	79667	NA	NA	NA
"21"	42903559	42903561	3	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000460259/ENSG00000160194, exon 5 of 6)"	21	42893321	42903931	10611	1	"ENSG00000160194"	"ENST00000460740"	10238	"4731"	"NDUFV3"	"NADH:ubiquinone oxidoreductase subunit V3"
"21"	46040984	46040990	7	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	21	46037052	46039807	2756	1	"ENSG00000224413"	"ENST00000451618"	3932	NA	NA	NA
"21"	5227664	5227702	39	"-"	FALSE	TRUE	TRUE	"Distal Intergenic"	21	5232668	5243833	11166	2	"ENSG00000279669"	"ENST00000623753"	16169	NA	NA	NA
"21"	6260943	6260944	2	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000621924/ENSG00000275496, intron 1 of 3)"	21	6230399	6267275	36877	2	"ENSG00000275496"	"ENST00000617746"	6332	"102724701"	"LOC102724701"	"uncharacterized LOC102724701"
"21"	8807127	8807127	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000651312/ENSG00000286033, exon 2 of 3)"	21	8801362	8801880	519	2	"ENSG00000279213"	"ENST00000625014"	-5247	NA	NA	NA
"21"	17454862	17454862	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	21	17441781	17448908	7128	1	"ENSG00000232560"	"ENST00000613691"	13081	NA	NA	NA
"21"	22190701	22190717	17	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	21	22205192	22205332	141	1	"ENSG00000202339"	"ENST00000365469"	-14491	NA	NA	NA
"21"	32359892	32359892	1	"-"	TRUE	TRUE	FALSE	"Exon (ENST00000382751/ENSG00000142207, exon 14 of 39)"	21	32377187	32377322	136	2	"ENSG00000200792"	"ENST00000363922"	17430	"677846"	"SNORA80A"	"small nucleolar RNA, H/ACA box 80A"
"21"	33368237	33368237	1	"-"	FALSE	TRUE	TRUE	"Distal Intergenic"	21	33334571	33335096	526	1	"ENSG00000226501"	"ENST00000451645"	33666	NA	NA	NA
"22"	11818199	11818199	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	22	11827523	11910358	82836	1	"ENSG00000286406"	"ENST00000657566"	-9324	NA	NA	NA
"22"	17514751	17514751	1	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000400585/ENSG00000099954, intron 8 of 18)"	22	17518676	17519029	354	2	"ENSG00000228045"	"ENST00000437347"	4278	NA	NA	NA
"22"	29298732	29298758	27	"+"	TRUE	TRUE	FALSE	"Exon (ENST00000332050/ENSG00000182944, exon 14 of 17)"	22	29295526	29300336	4811	1	"ENSG00000182944"	"ENST00000610553"	3206	"2130"	"EWSR1"	"EWS RNA binding protein 1"
"22"	29298823	29298823	1	"+"	TRUE	FALSE	TRUE	"Exon (ENST00000332050/ENSG00000182944, exon 14 of 17)"	22	29295526	29300336	4811	1	"ENSG00000182944"	"ENST00000610553"	3297	"2130"	"EWSR1"	"EWS RNA binding protein 1"
"22"	39972904	39972905	2	"+"	FALSE	TRUE	TRUE	"3' UTR"	22	39969375	39971187	1813	1	"ENSG00000100351"	"ENST00000460449"	3529	"9402"	"GRAP2"	"GRB2 related adaptor protein 2"
"22"	46456377	46456378	2	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000262738/ENSG00000075275, intron 2 of 34)"	22	46481329	46481760	432	2	"ENSG00000230634"	"ENST00000447383"	25382	NA	NA	NA
"22"	11698684	11698684	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	22	11827523	11910358	82836	1	"ENSG00000286406"	"ENST00000657566"	-128839	NA	NA	NA
"22"	11974123	11974227	105	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	22	11883602	11904000	20399	1	"ENSG00000286406"	"ENST00000657645"	90625	NA	NA	NA
"22"	20887717	20887717	1	"-"	TRUE	FALSE	TRUE	"Exon (ENST00000215730/ENSG00000099940, exon 5 of 5)"	22	20889206	20891214	2009	2	"ENSG00000272600"	"ENST00000608856"	3497	NA	NA	NA
"22"	22548175	22548201	27	"-"	FALSE	TRUE	TRUE	"Exon (ENST00000405655/ENSG00000185686, exon 6 of 6)"	22	22550299	22554179	3881	2	"ENSG00000185686"	"ENST00000485532"	6004	"23532"	"PRAME"	"preferentially expressed antigen in melanoma"
"22"	22548303	22548303	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000405655/ENSG00000185686, exon 6 of 6)"	22	22550299	22554179	3881	2	"ENSG00000185686"	"ENST00000485532"	5876	"23532"	"PRAME"	"preferentially expressed antigen in melanoma"
"22"	22550127	22550129	3	"-"	FALSE	TRUE	TRUE	"Exon (ENST00000405655/ENSG00000185686, exon 5 of 6)"	22	22550299	22554179	3881	2	"ENSG00000185686"	"ENST00000485532"	4052	"23532"	"PRAME"	"preferentially expressed antigen in melanoma"
"22"	22550226	22550260	35	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000405655/ENSG00000185686, exon 5 of 6)"	22	22550299	22554179	3881	2	"ENSG00000185686"	"ENST00000485532"	3953	"23532"	"PRAME"	"preferentially expressed antigen in melanoma"
